T (s)	Lin	Ang	X	Y	yaw	dx	dy	v	wz
12.3003	0.0000	0.0000	-2.0401	-0.2514	-1.0274	0.0005	-0.0023	0.0024	0.0000
12.3103	0.0000	0.0000	-2.0400	-0.2514	-1.0272	0.0038	0.0001	0.0038	0.0000
12.3203	0.0000	0.0000	-2.0400	-0.2514	-1.0272	0.0054	0.0012	0.0055	0.0000
12.3303	0.0000	0.0000	-2.0400	-0.2514	-1.0272	0.0025	0.0010	0.0026	0.0000
12.3404	0.0000	0.0000	-2.0400	-0.2514	-1.0271	-0.0028	0.0021	0.0035	0.0000
12.3503	0.0000	0.0000	-2.0400	-0.2514	-1.0273	-0.0013	-0.0006	0.0014	0.0000
12.3604	0.0000	0.0000	-2.0401	-0.2514	-1.0272	-0.0070	-0.0022	0.0074	0.0000
12.3705	0.0000	0.0000	-2.0401	-0.2514	-1.0274	-0.0034	0.0009	0.0036	0.0000
12.3803	0.0000	0.0000	-2.0401	-0.2514	-1.0270	0.0023	0.0038	0.0045	0.0000
12.3903	0.0000	0.0000	-2.0401	-0.2514	-1.0270	0.0019	-0.0021	0.0028	0.0000
12.4003	0.0000	0.0000	-2.0400	-0.2514	-1.0271	0.0068	-0.0037	0.0077	0.0000
12.4103	0.0000	0.0000	-2.0400	-0.2514	-1.0273	0.0043	-0.0005	0.0043	0.0000
12.4204	0.0000	0.0000	-2.0400	-0.2514	-1.0273	-0.0048	0.0005	0.0048	0.0000
12.4304	0.0000	0.0000	-2.0400	-0.2514	-1.0271	-0.0017	0.0024	0.0030	0.0000
12.4403	0.0000	0.0000	-2.0400	-0.2514	-1.0271	-0.0022	0.0015	0.0026	0.0000
12.4502	0.0000	0.0000	-2.0401	-0.2514	-1.0271	-0.0011	-0.0007	0.0013	0.0000
12.4603	0.0000	0.0000	-2.0401	-0.2514	-1.0274	-0.0019	-0.0022	0.0029	0.0000
12.4704	0.0000	0.0000	-2.0401	-0.2514	-1.0274	0.0015	0.0010	0.0017	0.0000
12.4803	0.0000	0.0000	-2.0400	-0.2514	-1.0274	0.0042	0.0024	0.0048	0.0000
12.4902	0.0000	0.0000	-2.0400	-0.2514	-1.0273	0.0014	-0.0017	0.0022	0.0000
12.5004	0.0000	0.0000	-2.0400	-0.2514	-1.0269	0.0028	0.0010	0.0030	0.0000
12.5104	0.0000	0.0000	-2.0400	-0.2514	-1.0271	-0.0026	-0.0015	0.0030	0.0000
12.5203	0.0000	0.0000	-2.0400	-0.2514	-1.0273	-0.0005	-0.0002	0.0006	0.0000
12.5303	0.0000	0.0000	-2.0400	-0.2514	-1.0270	-0.0019	0.0005	0.0019	0.0000
12.5403	0.0000	0.0000	-2.0401	-0.2514	-1.0273	-0.0035	0.0030	0.0047	0.0000
12.5503	0.0000	0.0000	-2.0401	-0.2514	-1.0270	-0.0016	-0.0024	0.0029	0.0000
12.5603	0.0000	0.0000	-2.0401	-0.2514	-1.0271	0.0017	0.0012	0.0021	0.0000
12.5703	0.0000	0.0000	-2.0400	-0.2514	-1.0269	0.0076	-0.0019	0.0078	0.0000
12.5804	0.0000	0.0000	-2.0400	-0.2514	-1.0269	0.0076	-0.0019	0.0078	0.0000
12.5906	0.0000	0.0000	-2.0400	-0.2514	-1.0272	0.0003	0.0009	0.0009	0.0000
12.6003	0.0000	0.0000	-2.0400	-0.2514	-1.0271	-0.0049	0.0034	0.0060	0.0000
12.6118	0.0000	0.0000	-2.0401	-0.2514	-1.0272	-0.0062	0.0017	0.0064	0.0000
12.6203	0.0000	0.0000	-2.0401	-0.2514	-1.0275	-0.0029	-0.0021	0.0036	0.0000
12.6322	0.0000	0.0000	-2.0401	-0.2514	-1.0275	0.0011	-0.0015	0.0019	0.0000
12.6403	0.0000	0.0000	-2.0401	-0.2514	-1.0272	0.0035	-0.0016	0.0038	0.0000
12.6503	0.0000	0.0000	-2.0400	-0.2514	-1.0271	0.0041	-0.0025	0.0048	0.0000
12.6603	0.0000	0.0000	-2.0400	-0.2514	-1.0271	0.0023	0.0010	0.0025	0.0000
12.6704	0.0000	0.0000	-2.0400	-0.2514	-1.0273	0.0000	0.0020	0.0020	0.0000
12.6814	0.0000	0.0000	-2.0400	-0.2514	-1.0275	-0.0009	0.0006	0.0011	0.0000
12.6925	0.0000	0.0000	-2.0400	-0.2514	-1.0275	-0.0009	0.0006	0.0011	0.0000
12.7011	0.0000	0.0000	-2.0400	-0.2514	-1.0273	-0.0015	-0.0018	0.0023	0.0000
12.7103	0.0000	0.0000	-2.0401	-0.2514	-1.0272	-0.0050	0.0000	0.0050	0.0000
12.7203	0.0000	0.0000	-2.0401	-0.2514	-1.0272	-0.0017	-0.0010	0.0020	0.0000
12.7303	0.0000	0.0000	-2.0401	-0.2514	-1.0273	0.0010	0.0021	0.0023	0.0000
12.7403	0.0000	0.0000	-2.0400	-0.2514	-1.0274	0.0082	-0.0007	0.0082	0.0000
12.7503	0.0000	0.0000	-2.0400	-0.2514	-1.0273	0.0039	0.0003	0.0039	0.0000
12.7603	0.0000	0.0000	-2.0400	-0.2514	-1.0273	0.0009	-0.0009	0.0012	0.0000
12.7703	0.0000	0.0000	-2.0400	-0.2514	-1.0269	-0.0049	0.0005	0.0049	0.0000
12.7804	0.0000	0.0000	-2.0401	-0.2514	-1.0275	-0.0040	-0.0004	0.0040	0.0000
12.7903	0.0000	0.0000	-2.0401	-0.2514	-1.0272	-0.0028	0.0022	0.0036	0.0000
12.8003	0.0000	0.0000	-2.0401	-0.2514	-1.0271	-0.0004	-0.0001	0.0004	0.0000
12.8103	0.0000	0.0000	-2.0400	-0.2514	-1.0273	0.0039	-0.0012	0.0041	0.0000
12.8203	0.0000	0.0000	-2.0400	-0.2514	-1.0271	0.0043	-0.0014	0.0045	0.0000
12.8303	0.0000	0.0000	-2.0400	-0.2514	-1.0273	0.0002	-0.0014	0.0014	0.0000
12.8403	0.0000	0.0000	-2.0400	-0.2514	-1.0273	0.0002	-0.0014	0.0014	0.0000
12.8503	0.0000	0.0000	-2.0400	-0.2514	-1.0273	0.0002	-0.0014	0.0014	0.0000
12.8609	0.0000	0.0000	-2.0400	-0.2514	-1.0274	-0.0014	0.0029	0.0033	0.0000
12.8703	0.0000	0.0000	-2.0401	-0.2514	-1.0270	-0.0030	0.0011	0.0032	0.0000
12.8803	0.0000	0.0000	-2.0401	-0.2514	-1.0271	-0.0030	-0.0012	0.0033	0.0000
12.8903	0.0000	0.0000	-2.0401	-0.2514	-1.0274	0.0021	-0.0039	0.0044	0.0000
12.9003	0.0000	0.0000	-2.0400	-0.2514	-1.0271	0.0044	-0.0005	0.0045	0.0000
12.9103	0.0000	0.0000	-2.0400	-0.2514	-1.0271	0.0034	0.0000	0.0034	0.0000
12.9205	0.0000	0.0000	-2.0400	-0.2514	-1.0272	0.0023	0.0032	0.0039	0.0000
12.9304	0.0000	0.0000	-2.0400	-0.2514	-1.0272	-0.0035	-0.0001	0.0035	0.0000
12.9403	0.0000	0.0000	-2.0400	-0.2514	-1.0272	-0.0040	-0.0026	0.0048	0.0000
12.9502	0.0000	0.0000	-2.0401	-0.2514	-1.0274	-0.0070	0.0022	0.0073	0.0000
12.9604	0.0000	0.0000	-2.0401	-0.2514	-1.0271	-0.0006	0.0014	0.0015	0.0000
12.9704	0.0000	0.0000	-2.0401	-0.2514	-1.0272	0.0016	0.0009	0.0018	0.0000
12.9802	0.0000	0.0000	-2.0400	-0.2514	-1.0271	0.0056	0.0013	0.0058	0.0000
12.9905	0.0000	0.0000	-2.0400	-0.2514	-1.0274	0.0059	-0.0028	0.0065	0.0000
13.0003	0.0000	0.0000	-2.0400	-0.2514	-1.0272	0.0027	-0.0042	0.0050	0.0000
13.0102	0.0000	0.0000	-2.0400	-0.2514	-1.0271	-0.0008	-0.0003	0.0008	0.0000
13.0205	0.0000	0.0000	-2.0400	-0.2514	-1.0272	-0.0032	0.0015	0.0035	0.0000
13.0304	0.0000	0.0000	-2.0401	-0.2514	-1.0274	-0.0070	0.0037	0.0079	0.0000
13.0403	0.0000	0.0000	-2.0401	-0.2514	-1.0269	-0.0034	0.0013	0.0036	0.0000
13.0502	0.0000	0.0000	-2.0401	-0.2514	-1.0271	-0.0008	-0.0007	0.0011	0.0000
13.0603	0.0000	0.0000	-2.0400	-0.2514	-1.0273	0.0076	-0.0041	0.0086	0.0000
13.0703	0.0000	0.0000	-2.0400	-0.2514	-1.0273	0.0018	-0.0012	0.0022	0.0000
13.0802	0.0000	0.0000	-2.0400	-0.2514	-1.0276	0.0025	-0.0004	0.0026	0.0000
13.0902	0.0000	0.0000	-2.0400	-0.2514	-1.0271	0.0007	0.0024	0.0025	0.0000
13.1002	0.0000	0.0000	-2.0400	-0.2514	-1.0271	-0.0028	0.0023	0.0036	0.0000
13.1103	0.0000	0.0000	-2.0400	-0.2514	-1.0270	0.0000	0.0015	0.0015	0.0000
13.1202	0.0000	0.0000	-2.0400	-0.2514	-1.0270	-0.0030	-0.0018	0.0035	0.0000
13.1303	0.0000	0.0000	-2.0401	-0.2514	-1.0273	-0.0029	-0.0008	0.0030	0.0000
13.1402	0.0000	0.0000	-2.0401	-0.2514	-1.0275	-0.0036	0.0004	0.0036	0.0000
13.1502	0.0000	0.0000	-2.0401	-0.2514	-1.0271	0.0032	0.0009	0.0033	0.0000
13.1603	0.0000	0.0000	-2.0400	-0.2514	-1.0271	0.0044	-0.0003	0.0044	0.0000
13.1703	0.0000	0.0000	-2.0400	-0.2514	-1.0271	0.0023	0.0003	0.0023	0.0000
13.1802	0.0000	0.0000	-2.0400	-0.2514	-1.0273	0.0028	0.0002	0.0028	0.0000
13.1902	0.0000	0.0000	-2.0400	-0.2514	-1.0271	-0.0019	-0.0008	0.0021	0.0000
13.2003	0.0000	0.0000	-2.0400	-0.2514	-1.0271	-0.0019	-0.0008	0.0021	0.0000
13.2103	0.0000	0.0000	-2.0401	-0.2514	-1.0275	-0.0048	0.0003	0.0048	0.0000
13.2203	0.0000	0.0000	-2.0401	-0.2514	-1.0271	0.0009	0.0005	0.0010	0.0000
13.2307	0.0000	0.0000	-2.0400	-0.2514	-1.0271	0.0046	-0.0008	0.0047	0.0000
13.2404	0.0000	0.0000	-2.0400	-0.2514	-1.0271	0.0046	-0.0008	0.0047	0.0000
13.2520	0.0000	0.0000	-2.0400	-0.2514	-1.0271	0.0023	0.0001	0.0023	0.0000
13.2604	0.0000	0.0000	-2.0400	-0.2514	-1.0274	0.0000	0.0015	0.0015	0.0000
13.2703	0.0000	0.0000	-2.0400	-0.2514	-1.0274	0.0000	0.0015	0.0015	0.0000
13.2803	0.0000	0.0000	-2.0400	-0.2514	-1.0275	-0.0026	-0.0030	0.0040	0.0000
13.2903	0.0000	0.0000	-2.0400	-0.2514	-1.0272	-0.0028	0.0034	0.0044	0.0000
13.3003	0.0000	0.0000	-2.0400	-0.2514	-1.0273	-0.0011	-0.0008	0.0014	0.0000
13.3103	0.0000	0.0000	-2.0400	-0.2514	-1.0273	-0.0011	-0.0008	0.0014	0.0000
13.3205	0.0000	0.0000	-2.0401	-0.2514	-1.0270	-0.0008	0.0007	0.0011	0.0000
13.3306	0.0000	0.0000	-2.0400	-0.2514	-1.0272	0.0050	0.0041	0.0065	0.0000
13.3403	0.0000	0.0000	-2.0400	-0.2514	-1.0273	0.0005	0.0003	0.0006	0.0000
13.3504	0.0000	0.0000	-2.0400	-0.2514	-1.0273	-0.0028	-0.0008	0.0029	0.0000
13.3604	0.0000	0.0000	-2.0400	-0.2514	-1.0274	-0.0012	-0.0034	0.0036	0.0000
13.3703	0.0000	0.0000	-2.0401	-0.2514	-1.0277	-0.0013	0.0001	0.0013	0.0000
13.3803	0.0000	0.0000	-2.0401	-0.2514	-1.0275	-0.0044	0.0029	0.0053	0.0000
13.3903	0.0000	0.0000	-2.0401	-0.2513	-1.0272	-0.0022	0.0056	0.0060	0.0000
13.4005	0.0000	0.0000	-2.0401	-0.2513	-1.0272	-0.0022	0.0056	0.0060	0.0000
13.4104	0.0000	0.0000	-2.0401	-0.2513	-1.0273	0.0018	0.0012	0.0021	0.0000
13.4205	0.0000	0.0000	-2.0400	-0.2514	-1.0271	0.0054	-0.0066	0.0086	0.0000
13.4303	0.0000	0.0000	-2.0400	-0.2514	-1.0275	0.0010	-0.0027	0.0029	0.0000
13.4405	0.0000	0.0000	-2.0400	-0.2514	-1.0274	-0.0041	0.0009	0.0042	0.0000
13.4504	0.0000	0.0000	-2.0401	-0.2514	-1.0274	-0.0053	0.0041	0.0066	0.0000
13.4603	0.0000	0.0000	-2.0401	-0.2513	-1.0273	-0.0035	0.0040	0.0053	0.0000
13.4703	0.0000	0.0000	-2.0401	-0.2513	-1.0268	0.0003	-0.0019	0.0019	0.0000
13.4803	0.0000	0.0000	-2.0401	-0.2514	-1.0275	0.0024	-0.0055	0.0060	0.0000
13.4903	0.0000	0.0000	-2.0401	-0.2514	-1.0275	0.0040	-0.0023	0.0046	0.0000
13.5003	0.0000	0.0000	-2.0400	-0.2514	-1.0271	0.0058	-0.0005	0.0058	0.0000
13.5103	0.0000	0.0000	-2.0400	-0.2514	-1.0275	0.0020	0.0019	0.0027	0.0000
13.5203	0.0000	0.0000	-2.0400	-0.2514	-1.0271	-0.0039	0.0026	0.0047	0.0000
13.5304	0.0000	0.0000	-2.0400	-0.2514	-1.0273	-0.0000	-0.0010	0.0010	0.0000
13.5404	0.0000	0.0000	-2.0400	-0.2514	-1.0272	-0.0025	-0.0005	0.0025	0.0000
13.5502	0.0000	0.0000	-2.0401	-0.2514	-1.0273	-0.0034	-0.0009	0.0036	0.0000
13.5603	0.0000	0.0000	-2.0401	-0.2514	-1.0273	-0.0035	0.0004	0.0036	0.0000
13.5703	0.0000	0.0000	-2.0401	-0.2514	-1.0273	0.0002	0.0001	0.0002	0.0000
13.5803	0.0000	0.0000	-2.0400	-0.2514	-1.0273	0.0084	0.0008	0.0084	0.0000
13.5903	0.0000	0.0000	-2.0400	-0.2514	-1.0272	0.0047	-0.0005	0.0048	0.0000
13.6003	0.0000	0.0000	-2.0400	-0.2514	-1.0270	0.0011	-0.0000	0.0011	0.0000
13.6103	0.0000	0.0000	-2.0400	-0.2514	-1.0271	-0.0046	-0.0013	0.0048	0.0000
13.6204	0.0000	0.0000	-2.0400	-0.2514	-1.0272	-0.0040	0.0008	0.0041	0.0000
13.6303	0.0000	0.0000	-2.0401	-0.2514	-1.0272	-0.0045	-0.0011	0.0046	0.0000
13.6402	0.0000	0.0000	-2.0401	-0.2514	-1.0273	-0.0012	-0.0002	0.0012	0.0000
13.6503	0.0000	0.0000	-2.0401	-0.2514	-1.0274	0.0026	0.0015	0.0030	0.0000
13.6603	0.0000	0.0000	-2.0400	-0.2514	-1.0274	0.0048	0.0012	0.0049	0.0000
13.6703	0.0000	0.0000	-2.0400	-0.2514	-1.0272	0.0039	-0.0016	0.0042	0.0000
13.6803	0.0000	0.0000	-2.0400	-0.2514	-1.0272	0.0019	-0.0001	0.0019	0.0000
13.6903	0.0000	0.0000	-2.0400	-0.2514	-1.0274	-0.0043	-0.0005	0.0043	0.0000
13.7004	0.0000	0.0000	-2.0400	-0.2514	-1.0275	-0.0012	-0.0004	0.0013	0.0000
13.7104	0.0000	0.0000	-2.0401	-0.2514	-1.0274	-0.0032	0.0015	0.0035	0.0000
13.7203	0.0000	0.0000	-2.0401	-0.2514	-1.0271	-0.0025	0.0024	0.0035	0.0000
13.7304	0.0000	0.0000	-2.0401	-0.2514	-1.0271	-0.0025	0.0024	0.0035	0.0000
13.7404	0.0000	0.0000	-2.0400	-0.2514	-1.0273	0.0067	-0.0043	0.0079	0.0000
13.7503	0.0000	0.0000	-2.0400	-0.2514	-1.0271	0.0009	0.0028	0.0029	0.0000
13.7603	0.0000	0.0000	-2.0400	-0.2514	-1.0272	0.0014	-0.0010	0.0017	0.0000
13.7704	0.0000	0.0000	-2.0400	-0.2514	-1.0270	-0.0015	0.0006	0.0016	0.0000
13.7805	0.0000	0.0000	-2.0401	-0.2514	-1.0273	-0.0050	0.0005	0.0050	0.0000
13.7903	0.0000	0.0000	-2.0401	-0.2514	-1.0272	-0.0009	-0.0003	0.0009	0.0000
13.8003	0.0000	0.0000	-2.0401	-0.2514	-1.0271	-0.0005	0.0018	0.0018	0.0000
13.8103	0.0000	0.0000	-2.0401	-0.2514	-1.0270	0.0000	-0.0009	0.0009	0.0000
13.8204	0.0000	0.0000	-2.0401	-0.2514	-1.0271	-0.0000	-0.0002	0.0002	0.0000
13.8303	0.0000	0.0000	-2.0401	-0.2514	-1.0270	0.0012	0.0023	0.0026	0.0000
13.8403	0.0000	0.0000	-2.0400	-0.2514	-1.0273	0.0047	-0.0037	0.0060	0.0000
13.8503	0.0000	0.0000	-2.0400	-0.2514	-1.0272	0.0038	-0.0030	0.0049	0.0000
13.8602	0.0000	0.0000	-2.0400	-0.2514	-1.0273	0.0001	0.0000	0.0001	0.0000
13.8703	0.0000	0.0000	-2.0400	-0.2514	-1.0272	-0.0064	0.0033	0.0072	0.0000
13.8803	0.0000	0.0000	-2.0401	-0.2514	-1.0273	-0.0049	0.0023	0.0054	0.0000
13.8905	0.0000	0.0000	-2.0401	-0.2514	-1.0272	-0.0041	0.0010	0.0042	0.0000
13.9003	0.0000	0.0000	-2.0401	-0.2514	-1.0272	0.0054	-0.0037	0.0065	0.0000
13.9103	0.0000	0.0000	-2.0400	-0.2514	-1.0273	0.0024	-0.0033	0.0041	0.0000
13.9203	0.0000	0.0000	-2.0400	-0.2514	-1.0274	0.0069	0.0002	0.0069	0.0000
13.9303	0.0000	0.0000	-2.0400	-0.2514	-1.0272	0.0012	0.0005	0.0013	0.0000
13.9403	0.0000	0.0000	-2.0400	-0.2514	-1.0269	-0.0027	0.0038	0.0046	0.0000
13.9503	0.0000	0.0000	-2.0400	-0.2514	-1.0271	-0.0031	-0.0004	0.0031	0.0000
13.9603	0.0000	0.0000	-2.0401	-0.2514	-1.0272	-0.0040	-0.0014	0.0043	0.0000
13.9703	0.0000	0.0000	-2.0401	-0.2514	-1.0272	-0.0004	0.0006	0.0007	0.0000
13.9803	0.0000	0.0000	-2.0401	-0.2514	-1.0271	-0.0018	-0.0010	0.0020	0.0000
13.9904	0.0000	0.0000	-2.0401	-0.2514	-1.0274	0.0001	-0.0006	0.0006	0.0000
14.0003	0.0000	0.0000	-2.0401	-0.2514	-1.0273	0.0007	-0.0003	0.0008	0.0000
14.0105	0.0000	0.0000	-2.0400	-0.2514	-1.0273	0.0061	0.0008	0.0062	0.0000
14.0205	0.0000	0.0000	-2.0400	-0.2514	-1.0273	0.0061	0.0008	0.0062	0.0000
14.0306	0.0000	0.0000	-2.0400	-0.2514	-1.0270	0.0045	0.0008	0.0045	0.0000
14.0403	0.0000	0.0000	-2.0400	-0.2514	-1.0274	-0.0069	-0.0013	0.0070	0.0000
14.0507	0.0000	0.0000	-2.0401	-0.2514	-1.0273	-0.0049	-0.0006	0.0049	0.0000
14.0604	0.0000	0.0000	-2.0401	-0.2514	-1.0276	-0.0026	-0.0020	0.0033	0.0000
14.0703	0.0000	0.0000	-2.0401	-0.2514	-1.0271	0.0002	0.0027	0.0027	0.0000
14.0809	0.0000	0.0000	-2.0400	-0.2514	-1.0271	0.0048	0.0011	0.0049	0.0000
14.0903	0.0000	0.0000	-2.0400	-0.2514	-1.0268	0.0066	0.0031	0.0073	0.0000
14.1007	0.0000	0.0000	-2.0400	-0.2514	-1.0271	0.0032	-0.0031	0.0045	0.0000
14.1103	0.0000	0.0000	-2.0400	-0.2514	-1.0270	-0.0049	-0.0034	0.0060	0.0000
14.1204	0.0000	0.0000	-2.0400	-0.2514	-1.0270	-0.0049	-0.0034	0.0060	0.0000
14.1309	0.0000	0.0000	-2.0401	-0.2514	-1.0274	-0.0036	0.0022	0.0042	0.0000
14.1406	0.0000	0.0000	-2.0401	-0.2514	-1.0271	0.0001	0.0038	0.0038	0.0000
14.1503	0.0000	0.0000	-2.0401	-0.2514	-1.0270	0.0015	0.0007	0.0016	0.0000
14.1603	0.0000	0.0000	-2.0400	-0.2514	-1.0268	0.0005	-0.0022	0.0023	0.0000
14.1703	0.0000	0.0000	-2.0400	-0.2514	-1.0272	0.0020	-0.0034	0.0039	0.0000
14.1803	0.0000	0.0000	-2.0400	-0.2514	-1.0274	0.0025	-0.0024	0.0034	0.0000
14.1903	0.0000	0.0000	-2.0400	-0.2514	-1.0272	0.0025	0.0056	0.0062	0.0000
14.2004	0.0000	0.0000	-2.0400	-0.2514	-1.0270	0.0002	0.0029	0.0029	0.0000
14.2111	0.0000	0.0000	-2.0400	-0.2514	-1.0272	-0.0023	-0.0025	0.0034	0.0000
14.2209	0.0000	0.0000	-2.0401	-0.2514	-1.0274	-0.0076	-0.0019	0.0078	0.0000
14.2306	0.0000	0.0000	-2.0401	-0.2515	-1.0265	-0.0005	-0.0049	0.0049	0.0000
14.2402	0.0000	0.0000	-2.0401	-0.2514	-1.0277	-0.0032	0.0050	0.0060	0.0000
14.2503	0.0000	0.0000	-2.0401	-0.2514	-1.0273	0.0058	0.0008	0.0059	0.0000
14.2603	0.0000	0.0000	-2.0400	-0.2514	-1.0270	0.0090	0.0013	0.0090	0.0000
14.2702	0.0000	0.0000	-2.0399	-0.2514	-1.0268	0.0036	-0.0018	0.0040	0.0000
14.2802	0.0000	0.0000	-2.0400	-0.2514	-1.0272	-0.0034	0.0010	0.0036	0.0000
14.2903	0.0000	0.0000	-2.0400	-0.2514	-1.0271	-0.0085	0.0010	0.0086	0.0000
14.3003	0.0000	0.0000	-2.0401	-0.2514	-1.0273	-0.0055	0.0031	0.0063	0.0000
14.3104	0.0000	0.0000	-2.0401	-0.2514	-1.0271	-0.0016	-0.0020	0.0026	0.0000
14.3203	0.0000	0.0000	-2.0401	-0.2514	-1.0270	0.0063	-0.0034	0.0071	0.0000
14.3303	0.0000	0.0000	-2.0400	-0.2514	-1.0271	0.0047	-0.0027	0.0054	0.0000
14.3403	0.0000	0.0000	-2.0400	-0.2514	-1.0271	0.0015	0.0001	0.0015	0.0000
14.3504	0.0000	0.0000	-2.0400	-0.2514	-1.0273	0.0005	0.0011	0.0013	0.0000
14.3603	0.0000	0.0000	-2.0400	-0.2514	-1.0273	-0.0038	0.0020	0.0043	0.0000
14.3703	0.0000	0.0000	-2.0400	-0.2514	-1.0272	-0.0020	0.0023	0.0031	0.0000
14.3803	0.0000	0.0000	-2.0400	-0.2514	-1.0271	0.0016	-0.0008	0.0017	0.0000
14.3903	0.0000	0.0000	-2.0400	-0.2514	-1.0271	0.0007	0.0003	0.0008	0.0000
14.4004	0.0000	0.0000	-2.0400	-0.2514	-1.0273	-0.0008	-0.0021	0.0023	0.0000
14.4103	0.0000	0.0000	-2.0401	-0.2514	-1.0273	-0.0027	0.0007	0.0027	0.0000
14.4203	0.0000	0.0000	-2.0400	-0.2514	-1.0277	0.0013	-0.0023	0.0027	0.0000
14.4303	0.0000	0.0000	-2.0400	-0.2514	-1.0274	0.0006	0.0003	0.0006	0.0000
14.4402	0.0000	0.0000	-2.0400	-0.2514	-1.0270	0.0031	0.0007	0.0032	0.0000
14.4502	0.0000	0.0000	-2.0400	-0.2514	-1.0272	0.0014	0.0045	0.0047	0.0000
