T (s)	Lin	Ang	X	Y	yaw	dx	dy	v	wz
0.0001	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
0.0202	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
0.0214	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
0.0323	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
0.0435	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
0.0508	0.2200	2.8400	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
0.0629	0.2200	2.8400	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
0.0727	0.2200	2.8400	-2.0387	-1.0605	0.0000	0.0001	0.0018	0.0018	0.0000
0.0807	0.2200	0.6556	-2.0387	-1.0605	1.3531	-0.0005	0.0015	0.0016	0.0000
0.0928	0.2200	0.6549	-2.0386	-1.0606	1.3535	0.0031	0.0004	0.0031	0.0000
0.1010	0.2200	0.6544	-2.0386	-1.0606	1.3535	0.0031	0.0004	0.0031	0.0000
0.1109	0.2200	0.6544	-2.0386	-1.0606	1.3535	0.0031	0.0004	0.0031	0.0000
0.1208	0.2200	0.6549	-2.0386	-1.0605	1.3533	-0.0011	0.0002	0.0011	0.0000
0.1316	0.2200	0.6549	-2.0386	-1.0605	1.3533	-0.0011	0.0002	0.0011	0.0000
0.1449	0.2200	0.6547	-2.0387	-1.0606	1.3534	-0.0009	-0.0011	0.0014	0.0000
0.1533	0.2200	0.6545	-2.0386	-1.0606	1.3531	0.0054	-0.0025	0.0059	0.0000
0.1614	0.2200	0.6555	-2.0386	-1.0606	1.3531	0.0054	-0.0025	0.0059	0.0000
0.1709	0.2200	0.6560	-2.0386	-1.0606	1.3530	0.0012	0.0018	0.0021	0.0000
0.1816	0.2200	0.6574	-2.0386	-1.0605	1.3525	-0.0008	0.0034	0.0035	0.0000
0.1909	0.2200	0.6580	-2.0386	-1.0603	1.3523	-0.0010	0.0181	0.0181	0.0000
0.2010	0.2200	0.6578	-2.0386	-1.0603	1.3523	-0.0010	0.0181	0.0181	0.0000
0.2109	0.2200	0.6580	-2.0386	-1.0598	1.3523	-0.0001	0.0292	0.0292	-0.0117
0.2208	0.2200	0.6580	-2.0386	-1.0598	1.3523	-0.0001	0.0292	0.0292	-0.0117
0.2309	0.2200	0.6553	-2.0387	-1.0589	1.3532	-0.0122	0.0505	0.0519	-0.0117
0.2407	0.2200	0.6599	-2.0386	-1.0585	1.3517	0.0044	0.0461	0.0463	-0.0234
0.2516	0.2200	0.6599	-2.0386	-1.0585	1.3517	0.0044	0.0461	0.0463	-0.0234
0.2608	0.2200	0.6617	-2.0388	-1.0572	1.3509	-0.0033	0.0617	0.0618	-0.0234
0.2710	0.2200	0.6644	-2.0386	-1.0566	1.3502	0.0185	0.0607	0.0634	-0.0138
0.2809	0.2200	0.6663	-2.0384	-1.0558	1.3497	0.0256	0.0740	0.0783	-0.0138
0.2924	0.2200	0.6663	-2.0384	-1.0558	1.3497	0.0256	0.0740	0.0783	-0.0724
0.3029	0.2200	0.6721	-2.0377	-1.0541	1.3474	0.0354	0.0851	0.0922	-0.0724
0.3108	0.2200	0.6743	-2.0377	-1.0541	1.3474	0.0359	0.0826	0.0901	-0.0724
0.3225	0.2200	0.6642	-2.0375	-1.0521	1.3508	0.0037	0.1328	0.1328	-0.0724
0.3309	0.2200	0.6640	-2.0375	-1.0508	1.3510	0.0037	0.1328	0.1328	-0.1256
0.3414	0.2200	0.6626	-2.0373	-1.0495	1.3516	0.0199	0.1312	0.1327	-0.1256
0.3508	0.2200	0.6689	-2.0371	-1.0485	1.3496	0.0193	0.1007	0.1025	-0.0979
0.3629	0.2200	0.6714	-2.0365	-1.0456	1.3470	0.0413	0.1439	0.1497	-0.0979
0.3712	0.2200	0.6777	-2.0365	-1.0456	1.3470	0.0413	0.1439	0.1497	-0.0979
0.3808	0.2200	0.6808	-2.0361	-1.0443	1.3462	0.0368	0.1262	0.1314	0.0181
0.3908	0.2200	0.6748	-2.0359	-1.0430	1.3482	0.0187	0.1338	0.1351	0.0362
0.4045	0.2200	0.6719	-2.0353	-1.0399	1.3518	0.0272	0.1410	0.1436	-0.0511
0.4136	0.2200	0.6653	-2.0349	-1.0381	1.3538	0.0359	0.1737	0.1774	-0.0511
0.4213	0.2200	0.6602	-2.0349	-1.0381	1.3538	0.0359	0.1737	0.1774	-0.0511
0.4332	0.2200	0.6533	-2.0341	-1.0345	1.3560	0.0367	0.2102	0.2133	-0.0511
0.4408	0.2200	0.6550	-2.0341	-1.0345	1.3560	0.0367	0.2102	0.2133	-0.0511
0.4508	0.2200	0.6549	-2.0337	-1.0326	1.3562	0.0380	0.1854	0.1892	0.0074
0.4607	0.2200	0.6429	-2.0333	-1.0313	1.3605	0.0434	0.1341	0.1410	0.0745
0.4709	0.2200	0.6418	-2.0328	-1.0296	1.3612	0.0504	0.1658	0.1733	0.1309
0.4807	0.2200	0.6287	-2.0324	-1.0280	1.3658	0.0431	0.1585	0.1643	0.1256
0.4914	0.2200	0.6287	-2.0324	-1.0280	1.3658	0.0431	0.1585	0.1643	0.1256
0.5009	0.2200	0.6213	-2.0319	-1.0262	1.3685	0.0486	0.1866	0.1928	0.1256
0.5110	0.2200	0.6163	-2.0314	-1.0243	1.3705	0.0460	0.1869	0.1924	0.1564
0.5209	0.2200	0.5992	-2.0311	-1.0206	1.3764	0.0045	0.1929	0.1930	0.1564
0.5316	0.2200	0.5895	-2.0307	-1.0189	1.3799	0.0429	0.1696	0.1750	0.2022
0.5413	0.2200	0.5882	-2.0300	-1.0173	1.3807	0.0646	0.1559	0.1688	0.2022
0.5510	0.2200	0.5874	-2.0295	-1.0154	1.3813	0.0533	0.1955	0.2027	0.2543
0.5626	0.2200	0.5842	-2.0288	-1.0136	1.3828	0.0569	0.1794	0.1882	0.2820
0.5710	0.2200	0.5706	-2.0283	-1.0118	1.3876	0.0569	0.1794	0.1882	0.2756
0.5822	0.2200	0.5706	-2.0283	-1.0118	1.3876	0.0569	0.1794	0.1882	0.1671
0.5932	0.2200	0.5564	-2.0278	-1.0062	1.3964	0.0252	0.1592	0.1611	0.1671
0.6016	0.2200	0.5451	-2.0278	-1.0062	1.3964	0.0252	0.1592	0.1611	0.1671
0.6127	0.2200	0.5372	-2.0266	-1.0025	1.4002	0.0633	0.1992	0.2090	0.1447
0.6216	0.2200	0.5359	-2.0266	-1.0025	1.4002	0.0633	0.1992	0.2090	0.1671
0.6313	0.2200	0.5287	-2.0258	-1.0008	1.4031	0.0814	0.1719	0.1901	0.1671
0.6413	0.2200	0.5178	-2.0255	-0.9992	1.4069	0.0261	0.1594	0.1616	0.1873
0.6509	0.2200	0.5067	-2.0254	-0.9974	1.4107	0.0153	0.1796	0.1803	0.1841
0.6611	0.2200	0.5067	-2.0254	-0.9974	1.4107	0.0153	0.1796	0.1803	0.1777
0.6718	0.2200	0.4944	-2.0248	-0.9937	1.4152	0.0255	0.1650	0.1669	0.3171
0.6809	0.2200	0.4837	-2.0245	-0.9914	1.4189	0.0308	0.2323	0.2343	0.3171
0.6909	0.2200	0.4890	-2.0238	-0.9896	1.4176	0.0706	0.1842	0.1973	0.3171
0.7028	0.2200	0.4836	-2.0232	-0.9865	1.4228	0.0122	0.1751	0.1755	0.3969
0.7110	0.2200	0.4746	-2.0232	-0.9865	1.4228	0.0122	0.1751	0.1755	0.3969
0.7214	0.2200	0.4533	-2.0228	-0.9847	1.4301	0.0354	0.1760	0.1795	0.3969
0.7312	0.2200	0.4533	-2.0228	-0.9847	1.4301	0.0354	0.1760	0.1795	0.2214
0.7407	0.2200	0.4506	-2.0221	-0.9814	1.4315	0.0321	0.1882	0.1910	0.1777
0.7514	0.2200	0.4483	-2.0218	-0.9793	1.4325	0.0377	0.2040	0.2075	0.2575
0.7607	0.2200	0.4483	-2.0218	-0.9793	1.4325	0.0377	0.2040	0.2075	0.3384
0.7716	0.2200	0.4391	-2.0213	-0.9763	1.4357	0.0183	0.1338	0.1350	0.3384
0.7846	0.2200	0.4179	-2.0208	-0.9728	1.4432	0.0269	0.1694	0.1715	0.3395
0.7908	0.2200	0.4179	-2.0208	-0.9728	1.4432	0.0269	0.1694	0.1715	0.3395
0.8007	0.2200	0.4155	-2.0203	-0.9710	1.4443	0.0454	0.1742	0.1800	0.3395
0.8109	0.2200	0.3991	-2.0199	-0.9691	1.4500	0.0443	0.1900	0.1951	0.3107
0.8209	0.2200	0.3985	-2.0195	-0.9671	1.4504	0.0354	0.2034	0.2064	0.2778
0.8307	0.2200	0.3966	-2.0196	-0.9651	1.4511	-0.0059	0.1979	0.1980	0.2778
0.8409	0.2200	0.3968	-2.0196	-0.9651	1.4511	-0.0059	0.1979	0.1980	0.2512
0.8509	0.2200	0.3798	-2.0193	-0.9619	1.4569	0.0440	0.1676	0.1733	0.2512
0.8615	0.2200	0.3811	-2.0188	-0.9603	1.4568	0.0515	0.1563	0.1646	0.2512
0.8718	0.2200	0.3659	-2.0182	-0.9587	1.4622	0.0567	0.1597	0.1695	0.2512
0.8831	0.2200	0.3563	-2.0174	-0.9551	1.4670	0.0176	0.1817	0.1826	0.2650
0.8909	0.2200	0.3527	-2.0174	-0.9551	1.4670	0.0176	0.1817	0.1826	0.2480
0.9029	0.2200	0.3375	-2.0175	-0.9515	1.4742	0.0040	0.1816	0.1816	0.2139
0.9128	0.2200	0.3313	-2.0173	-0.9496	1.4758	0.0212	0.1858	0.1870	0.2139
0.9213	0.2200	0.3268	-2.0173	-0.9496	1.4758	0.0212	0.1858	0.1870	0.2139
0.9312	0.2200	0.3268	-2.0173	-0.9496	1.4758	0.0212	0.1858	0.1870	0.3416
0.9430	0.2200	0.3166	-2.0161	-0.9445	1.4836	0.0486	0.1769	0.1835	0.3416
0.9510	0.2200	0.3059	-2.0161	-0.9445	1.4836	0.0486	0.1769	0.1835	0.2916
0.9607	0.2200	0.3008	-2.0158	-0.9427	1.4854	0.0324	0.1836	0.1864	0.1884
0.9708	0.2200	0.2887	-2.0159	-0.9407	1.4895	-0.0069	0.1995	0.1996	0.1884
0.9814	0.2200	0.2887	-2.0159	-0.9407	1.4895	-0.0069	0.1995	0.1996	0.1213
0.9909	0.2200	0.2838	-2.0155	-0.9364	1.4914	0.0283	0.2167	0.2186	0.1054
1.0013	0.2200	0.2807	-2.0150	-0.9345	1.4926	0.0481	0.1898	0.1957	0.1054
1.0108	0.2200	0.2773	-2.0143	-0.9326	1.4942	0.0660	0.1990	0.2097	0.2214
1.0208	0.2200	0.2773	-2.0143	-0.9326	1.4942	0.0660	0.1990	0.2097	0.2650
1.0309	0.2200	0.2502	-2.0142	-0.9291	1.5034	0.0038	0.1672	0.1672	0.2650
1.0408	0.2200	0.2502	-2.0142	-0.9291	1.5034	0.0038	0.1672	0.1672	0.2245
1.0524	0.2200	0.2500	-2.0140	-0.9231	1.5038	-0.0050	0.2064	0.2065	0.1554
1.0613	0.2200	0.2492	-2.0140	-0.9231	1.5038	0.0167	0.1986	0.1993	0.2022
1.0709	0.2200	0.2557	-2.0135	-0.9212	1.5020	0.0454	0.1909	0.1962	0.2724
1.0809	0.2200	0.2511	-2.0133	-0.9194	1.5037	0.0284	0.1793	0.1816	0.2724
1.0909	0.2200	0.2415	-2.0132	-0.9178	1.5069	0.0100	0.1630	0.1633	0.2724
1.1009	0.2200	0.2348	-2.0130	-0.9159	1.5093	0.0170	0.1952	0.1959	0.2969
1.1108	0.2200	0.2346	-2.0130	-0.9159	1.5093	0.0170	0.1952	0.1959	0.2969
1.1208	0.2200	0.2313	-2.0127	-0.9118	1.5106	0.0263	0.2152	0.2168	0.2831
1.1309	0.2200	0.2299	-2.0125	-0.9097	1.5111	0.0208	0.2043	0.2053	0.2661
1.1414	0.2200	0.2294	-2.0123	-0.9079	1.5115	0.0196	0.1884	0.1894	0.2171
1.1512	0.2200	0.2267	-2.0122	-0.9063	1.5124	0.0060	0.1578	0.1580	0.1309
1.1612	0.2200	0.2267	-2.0122	-0.9063	1.5124	0.0060	0.1578	0.1580	0.1309
1.1717	0.2200	0.2296	-2.0122	-0.9026	1.5115	0.0048	0.1576	0.1577	0.1309
1.1807	0.2200	0.2330	-2.0120	-0.9007	1.5104	0.0185	0.1945	0.1954	0.0585
1.1912	0.2200	0.2370	-2.0120	-0.8983	1.5091	0.0026	0.2364	0.2364	0.0468
1.2007	0.2200	0.2370	-2.0120	-0.8983	1.5091	0.0026	0.2364	0.2364	0.0628
1.2132	0.2200	0.2364	-2.0116	-0.8929	1.5108	0.0179	0.2038	0.2046	0.0628
1.2207	0.2200	0.2325	-2.0116	-0.8929	1.5108	0.0179	0.2038	0.2046	0.0149
1.2324	0.2200	0.2322	-2.0113	-0.8894	1.5101	0.0214	0.1774	0.1787	-0.0394
1.2435	0.2200	0.2348	-2.0111	-0.8871	1.5101	0.0107	0.2362	0.2365	0.0000
1.2509	0.2200	0.2350	-2.0111	-0.8871	1.5101	0.0107	0.2362	0.2365	0.0734
1.2608	0.2200	0.2251	-2.0110	-0.8851	1.5134	0.0141	0.1930	0.1935	0.0734
1.2709	0.2200	0.2243	-2.0111	-0.8834	1.5136	-0.0058	0.1723	0.1724	0.0734
1.2809	0.2200	0.2238	-2.0110	-0.8815	1.5138	0.0032	0.1931	0.1932	0.0819
1.2909	0.2200	0.2236	-2.0110	-0.8815	1.5138	0.0032	0.1931	0.1932	0.0436
1.3014	0.2200	0.2191	-2.0106	-0.8781	1.5156	0.0155	0.1568	0.1575	0.0436
1.3110	0.2200	0.2187	-2.0106	-0.8781	1.5156	0.0155	0.1568	0.1575	0.0330
1.3208	0.2200	0.2086	-2.0101	-0.8738	1.5193	0.0228	0.2197	0.2209	0.0468
1.3312	0.2200	0.2007	-2.0102	-0.8720	1.5219	-0.0067	0.1788	0.1789	0.0532
1.3435	0.2200	0.1977	-2.0101	-0.8683	1.5231	0.0229	0.1688	0.1703	0.0553
1.3508	0.2200	0.1974	-2.0101	-0.8683	1.5231	0.0229	0.1688	0.1703	0.0553
1.3611	0.2200	0.1974	-2.0101	-0.8683	1.5231	0.0229	0.1688	0.1703	0.0553
1.3713	0.2200	0.1994	-2.0097	-0.8647	1.5228	0.0160	0.1910	0.1917	0.1064
1.3807	0.2200	0.1993	-2.0097	-0.8647	1.5228	0.0160	0.1910	0.1917	0.1064
1.3921	0.2200	0.1816	-2.0095	-0.8607	1.5289	0.0113	0.1861	0.1864	0.1128
1.4008	0.2200	0.1765	-2.0098	-0.8588	1.5304	-0.0327	0.1890	0.1918	0.1298
1.4109	0.2200	0.1829	-2.0098	-0.8569	1.5283	0.0019	0.1870	0.1870	0.1298
1.4208	0.2200	0.1710	-2.0094	-0.8554	1.5325	0.0321	0.1561	0.1594	0.1788
1.4309	0.2200	0.1628	-2.0091	-0.8532	1.5354	0.0327	0.2123	0.2148	0.2022
1.4410	0.2200	0.1604	-2.0088	-0.8515	1.5364	0.0290	0.1754	0.1777	0.2022
1.4518	0.2200	0.1562	-2.0084	-0.8493	1.5382	0.0432	0.2174	0.2216	0.2192
1.4607	0.2200	0.1562	-2.0084	-0.8493	1.5382	0.0432	0.2174	0.2216	0.2203
1.4708	0.2200	0.1562	-2.0084	-0.8493	1.5382	0.0432	0.2174	0.2216	0.1947
1.4809	0.2200	0.1419	-2.0088	-0.8474	1.5426	-0.0360	0.1928	0.1962	0.1947
1.4908	0.2200	0.1451	-2.0086	-0.8420	1.5416	0.0320	0.1770	0.1799	0.2054
1.5007	0.2200	0.1451	-2.0086	-0.8420	1.5416	0.0320	0.1770	0.1799	0.2352
1.5116	0.2200	0.1419	-2.0079	-0.8382	1.5431	0.0426	0.1801	0.1851	0.2118
1.5209	0.2200	0.1417	-2.0079	-0.8382	1.5431	0.0426	0.1801	0.1851	0.1096
1.5314	0.2200	0.1415	-2.0079	-0.8382	1.5431	0.0426	0.1801	0.1851	0.1096
1.5409	0.2200	0.1240	-2.0084	-0.8321	1.5486	-0.0150	0.2275	0.2280	0.1096
1.5509	0.2200	0.1236	-2.0082	-0.8303	1.5488	0.0199	0.1803	0.1814	-0.0341
1.5612	0.2200	0.1236	-2.0082	-0.8303	1.5488	0.0199	0.1803	0.1814	-0.0245
1.5709	0.2200	0.1170	-2.0075	-0.8263	1.5514	0.0345	0.1960	0.1990	0.0181
1.5811	0.2200	0.1168	-2.0075	-0.8263	1.5514	0.0345	0.1960	0.1990	0.0905
1.5929	0.2200	0.0995	-2.0081	-0.8203	1.5546	-0.0256	0.2071	0.2087	0.0905
1.6014	0.2200	0.1056	-2.0081	-0.8203	1.5546	-0.0256	0.2071	0.2087	0.0990
1.6114	0.2200	0.1094	-2.0082	-0.8182	1.5532	-0.0138	0.2088	0.2092	0.0798
1.6208	0.2200	0.1060	-2.0078	-0.8162	1.5546	0.0393	0.1966	0.2004	0.0798
1.6331	0.2200	0.1096	-2.0070	-0.8122	1.5530	0.0306	0.1937	0.1962	0.0713
1.6415	0.2200	0.1121	-2.0070	-0.8122	1.5530	0.0306	0.1937	0.1962	0.1320
1.6525	0.2200	0.1121	-2.0073	-0.8101	1.5576	0.0306	0.1937	0.1962	0.1320
1.6608	0.2200	0.0996	-2.0075	-0.8080	1.5568	-0.0216	0.2145	0.2156	0.1873
1.6717	0.2200	0.0998	-2.0075	-0.8080	1.5568	-0.0216	0.2145	0.2156	0.1873
1.6823	0.2200	0.1041	-2.0073	-0.8019	1.5549	0.0099	0.1929	0.1931	0.1979
1.6913	0.2200	0.1061	-2.0073	-0.8019	1.5549	0.0307	0.2135	0.2157	0.1830
1.7029	0.2200	0.1042	-2.0074	-0.7980	1.5586	-0.0261	0.1890	0.1908	0.1320
1.7114	0.2200	0.0949	-2.0074	-0.7980	1.5586	-0.0261	0.1890	0.1908	0.0628
1.7209	0.2200	0.1023	-2.0076	-0.7960	1.5560	-0.0214	0.2020	0.2031	-0.0149
1.7309	0.2200	0.1023	-2.0076	-0.7960	1.5560	-0.0214	0.2020	0.2031	-0.0149
1.7434	0.2200	0.0978	-2.0073	-0.7899	1.5545	0.0415	0.2038	0.2080	-0.0681
1.7511	0.2200	0.1074	-2.0073	-0.7899	1.5545	0.0415	0.2038	0.2080	-0.0681
1.7609	0.2200	0.1072	-2.0073	-0.7899	1.5545	0.0415	0.2038	0.2080	-0.0681
1.7712	0.2200	0.1034	-2.0069	-0.7859	1.5561	0.0010	0.1961	0.1961	-0.0798
1.7808	0.2200	0.1032	-2.0069	-0.7859	1.5561	0.0010	0.1961	0.1961	-0.0894
1.7909	0.2200	0.1037	-2.0074	-0.7819	1.5555	-0.0145	0.2159	0.2164	-0.0905
1.8007	0.2200	0.1035	-2.0074	-0.7819	1.5555	-0.0145	0.2159	0.2164	-0.0128
1.8110	0.2200	0.1060	-2.0074	-0.7802	1.5545	-0.0042	0.1759	0.1759	-0.0128
1.8229	0.2200	0.1056	-2.0070	-0.7782	1.5545	-0.0042	0.1759	0.1759	0.0553
1.8308	0.2200	0.1053	-2.0066	-0.7763	1.5552	0.0395	0.1870	0.1911	0.0979
1.8409	0.2200	0.1005	-2.0065	-0.7743	1.5568	0.0136	0.2025	0.2029	0.0979
1.8528	0.2200	0.1002	-2.0067	-0.7724	1.5592	-0.0245	0.1889	0.1905	0.0873
1.8608	0.2200	0.0989	-2.0071	-0.7704	1.5567	-0.0357	0.2062	0.2092	0.0968
1.8711	0.2200	0.0987	-2.0073	-0.7684	1.5565	-0.0238	0.1974	0.1988	0.1288
1.8811	0.2200	0.0895	-2.0072	-0.7663	1.5596	0.0059	0.2094	0.2095	0.1586
1.8909	0.2200	0.0995	-2.0065	-0.7624	1.5567	0.0354	0.2042	0.2072	0.0936
1.9007	0.2200	0.0993	-2.0065	-0.7624	1.5567	0.0354	0.2042	0.2072	0.0936
1.9108	0.2200	0.0995	-2.0065	-0.7624	1.5567	0.0354	0.2042	0.2072	0.0936
1.9216	0.2200	0.0882	-2.0072	-0.7564	1.5600	-0.0411	0.2124	0.2163	-0.0106
1.9313	0.2200	0.0879	-2.0072	-0.7564	1.5600	-0.0411	0.2124	0.2163	-0.0106
1.9411	0.2200	0.0867	-2.0072	-0.7527	1.5604	0.0209	0.1813	0.1825	-0.0106
1.9513	0.2200	0.0844	-2.0069	-0.7511	1.5614	0.0291	0.1588	0.1615	-0.0074
1.9612	0.2200	0.0748	-2.0066	-0.7489	1.5649	0.0334	0.2247	0.2271	0.0532
1.9713	0.2200	0.0751	-2.0062	-0.7468	1.5651	0.0359	0.2036	0.2067	-0.0341
1.9824	0.2200	0.0749	-2.0062	-0.7468	1.5651	-0.0191	0.2079	0.2088	-0.0745
1.9929	0.2200	0.0739	-2.0065	-0.7425	1.5693	-0.0143	0.2279	0.2284	-0.0745
2.0031	0.2200	0.0610	-2.0065	-0.7402	1.5682	-0.0143	0.2279	0.2284	-0.0298
2.0119	0.2200	0.0725	-2.0062	-0.7384	1.5657	0.0361	0.1800	0.1836	0.0617
2.0209	0.2200	0.0667	-2.0061	-0.7362	1.5675	0.0072	0.2269	0.2270	0.0617
2.0326	0.2200	0.0529	-2.0064	-0.7325	1.5731	-0.0178	0.1749	0.1758	0.0607
2.0414	0.2200	0.0486	-2.0064	-0.7325	1.5731	-0.0136	0.1923	0.1928	-0.0074
2.0528	0.2200	0.0531	-2.0068	-0.7282	1.5730	-0.0121	0.2139	0.2142	-0.0724
2.0639	0.2200	0.0477	-2.0063	-0.7263	1.5695	0.0511	0.1866	0.1934	0.1341
2.0710	0.2200	0.0591	-2.0063	-0.7263	1.5695	0.0511	0.1866	0.1934	0.1341
2.0831	0.2200	0.0586	-2.0059	-0.7240	1.5679	0.0388	0.2289	0.2321	0.1341
2.0908	0.2200	0.0638	-2.0059	-0.7240	1.5679	0.0388	0.2289	0.2321	0.1341
2.1025	0.2200	0.0547	-2.0062	-0.7201	1.5707	-0.0216	0.1887	0.1900	0.2192
2.1109	0.2200	0.0544	-2.0062	-0.7201	1.5707	-0.0216	0.1887	0.1900	0.2192
2.1215	0.2200	0.0501	-2.0064	-0.7159	1.5721	-0.0119	0.2236	0.2239	0.1149
2.1311	0.2200	0.0605	-2.0062	-0.7139	1.5689	0.0293	0.1978	0.1999	0.1149
2.1414	0.2200	0.0664	-2.0058	-0.7123	1.5672	0.0377	0.1650	0.1692	0.1735
2.1508	0.2200	0.0553	-2.0060	-0.7099	1.5708	-0.0218	0.2395	0.2405	0.1543
2.1632	0.2200	0.0529	-2.0064	-0.7062	1.5694	-0.0180	0.2028	0.2036	0.1543
2.1708	0.2200	0.0582	-2.0064	-0.7062	1.5694	-0.0180	0.2028	0.2036	0.0660
2.1812	0.2200	0.0581	-2.0064	-0.7062	1.5694	-0.0180	0.2028	0.2036	-0.0213
2.1910	0.2200	0.0573	-2.0066	-0.7018	1.5696	0.0039	0.2343	0.2343	-0.0213
2.2010	0.2200	0.0568	-2.0066	-0.7018	1.5696	0.0039	0.2343	0.2343	-0.0521
2.2129	0.2200	0.0600	-2.0063	-0.6963	1.5716	-0.0240	0.1794	0.1810	-0.0585
2.2230	0.2200	0.0507	-2.0065	-0.6943	1.5685	-0.0145	0.1998	0.2003	-0.0777
2.2335	0.2200	0.0594	-2.0067	-0.6924	1.5693	-0.0195	0.1957	0.1967	-0.0873
2.2413	0.2200	0.0558	-2.0067	-0.6924	1.5693	-0.0195	0.1957	0.1967	-0.0873
2.2537	0.2200	0.0635	-2.0061	-0.6881	1.5667	0.0490	0.1718	0.1787	-0.0777
2.2608	0.2200	0.0639	-2.0061	-0.6881	1.5667	0.0490	0.1718	0.1787	-0.0521
2.2710	0.2200	0.0637	-2.0061	-0.6881	1.5667	0.0490	0.1718	0.1787	-0.0521
2.2810	0.2200	0.0663	-2.0062	-0.6842	1.5659	-0.0150	0.1791	0.1797	-0.0788
2.2947	0.2200	0.0660	-2.0065	-0.6804	1.5652	-0.0166	0.1806	0.1814	-0.1192
2.3015	0.2200	0.0676	-2.0065	-0.6804	1.5652	-0.0166	0.1806	0.1814	-0.1437
2.3108	0.2200	0.0739	-2.0066	-0.6780	1.5630	-0.0127	0.2401	0.2404	0.0351
2.3223	0.2200	0.0689	-2.0062	-0.6743	1.5612	0.0089	0.1852	0.1855	0.0351
2.3309	0.2200	0.0800	-2.0062	-0.6743	1.5612	0.0361	0.1852	0.1886	0.0351
2.3429	0.2200	0.0691	-2.0065	-0.6704	1.5672	-0.0184	0.1926	0.1934	0.0564
2.3513	0.2200	0.0607	-2.0065	-0.6704	1.5672	-0.0204	0.1943	0.1954	0.0564
2.3621	0.2200	0.0607	-2.0065	-0.6704	1.5672	-0.0018	0.1859	0.1859	-0.0532
2.3708	0.2200	0.0668	-2.0066	-0.6686	1.5649	-0.0018	0.1859	0.1859	-0.0734
2.3807	0.2200	0.0651	-2.0066	-0.6686	1.5649	-0.0018	0.1859	0.1859	-0.0734
2.3915	0.2200	0.0741	-2.0061	-0.6625	1.5623	0.0590	0.1877	0.1967	-0.0202
2.4027	0.2200	0.0735	-2.0061	-0.6604	1.5636	0.0027	0.2011	0.2012	-0.0181
2.4113	0.2200	0.0629	-2.0064	-0.6587	1.5657	-0.0299	0.1763	0.1788	-0.0213
2.4216	0.2200	0.0680	-2.0062	-0.6568	1.5641	0.0123	0.1860	0.1864	-0.0798
2.4330	0.2200	0.0604	-2.0066	-0.6526	1.5658	-0.0254	0.1860	0.1877	-0.0798
2.4406	0.2200	0.0622	-2.0066	-0.6526	1.5658	-0.0121	0.2353	0.2356	-0.0798
2.4512	0.2200	0.0619	-2.0066	-0.6526	1.5658	-0.0121	0.2353	0.2356	-0.0798
2.4607	0.2200	0.0593	-2.0062	-0.6507	1.5669	0.0379	0.1867	0.1905	-0.0798
2.4749	0.2200	0.0590	-2.0063	-0.6470	1.5691	-0.0024	0.1876	0.1876	-0.0553
2.4827	0.2200	0.0490	-2.0064	-0.6435	1.5715	-0.0088	0.1682	0.1684	-0.0553
2.4907	0.2200	0.0433	-2.0064	-0.6435	1.5715	-0.0088	0.1682	0.1684	-0.0245
2.5015	0.2200	0.0365	-2.0066	-0.6414	1.5733	-0.0189	0.2060	0.2068	0.0798
2.5120	0.2200	0.0379	-2.0065	-0.6393	1.5727	0.0048	0.2145	0.2145	0.0798
2.5240	0.2200	0.0330	-2.0062	-0.6357	1.5753	-0.0055	0.1808	0.1809	0.0798
2.5320	0.2200	0.0312	-2.0062	-0.6357	1.5753	-0.0055	0.1808	0.1809	0.1777
2.5414	0.2200	0.0212	-2.0063	-0.6338	1.5786	-0.0114	0.1869	0.1873	0.1777
2.5511	0.2200	0.0247	-2.0062	-0.6317	1.5774	0.0077	0.2135	0.2137	0.1969
2.5607	0.2200	0.0245	-2.0062	-0.6317	1.5774	0.0077	0.2135	0.2137	0.1969
2.5715	0.2200	0.0254	-2.0063	-0.6273	1.5771	-0.0058	0.2438	0.2439	0.0947
2.5810	0.2200	0.0249	-2.0063	-0.6273	1.5771	-0.0058	0.2438	0.2439	0.0947
2.5914	0.2200	0.0297	-2.0060	-0.6233	1.5754	0.0070	0.1787	0.1788	0.0724
2.6008	0.2200	0.0221	-2.0060	-0.6214	1.5776	-0.0011	0.1972	0.1972	0.0468
2.6113	0.2200	0.0263	-2.0061	-0.6193	1.5759	-0.0094	0.2039	0.2041	0.0468
2.6208	0.2200	0.0273	-2.0062	-0.6176	1.5754	-0.0131	0.1768	0.1773	0.0468
2.6310	0.2200	0.0215	-2.0063	-0.6153	1.5773	-0.0087	0.2245	0.2246	-0.0192
2.6408	0.2200	0.0246	-2.0063	-0.6131	1.5763	0.0010	0.2213	0.2213	0.0096
